"athlete_id","local_date","local_date_dow","gmt_offset","gc_well_avg_daytime_stress","gc_well_avg_daytime_stress_3d_ema","gc_well_morning_stress","gc_well_midday_stress","gc_well_evn_stress","gc_well_10pm_stress","gc_well_evn_stress_3d_ema","gc_well_avg_daytime_hr","gc_well_avg_daytime_hr_3d_ema","gc_well_morning_hr","gc_well_midday_hr","gc_well_evn_hr","gc_well_evn_hr_3d_ema","gc_well_min_daytime_hr","gc_well_sleep_hr","wellness_resting_heart_rate","wellness_total_steps","wellness_moderate_intensity_minutes","wellness_vigorous_intensity_minutes","act_daily_activities","act_last_alt","act_last_alt_ema","act_last_long","act_last_lat","act_daily_suffer_score","act_evn_suffer_score","act_daily_elapsed_time","act_evn_elapsed_time","act_type_ride","act_type_run","act_type_swim","act_type_ski","act_pmc_atl","act_pmc_ctl","act_pmc_3d_ema","act_pmc_tsb","nutr_daily_calories","nutr_daily_carbohydrates","nutr_daily_protein","nutr_daily_fat","nutr_daily_fiber","nutr_daily_sugar","nutr_daily_fiber_3d_ema","nutr_daily_caffeine_3d_ema","nutr_daily_alcohol_3d_ema","nutr_daily_pretein_3d_ema","nutr_morning_calories","nutr_midday_calories","nutr_evn_calories","nutr_morning_carbohydrates","nutr_midday_carbohydrates","nutr_evn_carbohydrates","nutr_morning_protein","nutr_midday_protein","nutr_evn_protein","nutr_morning_fat","nutr_midday_fat","nutr_evn_fat","nutr_morning_fiber","nutr_midday_fiber","nutr_evn_fiber","nutr_morning_sugar","nutr_midday_sugar","nutr_evn_sugar","nutr_daily_caffeine","nutr_evn_caffeine","nutr_daily_alcohol","nutr_evn_alcohol","weather_min_temperature","weather_max_temperature","weather_avg_temperature","weather_avg_dew_point","weather_avg_humidity","weather_avg_precipitation","weather_avg_wind_direction","weather_avg_wind_speed","weather_avg_air_pressure","weather_stddev_air_pressure","body_water","weight_gm","body_mass_index","oura_sleep_rmssd_yest","oura_sleep_rmssd_3d_ema","oura_sleep_rmssd_7d_ema","oura_sleep_rmssd_42d_ema","oura_sleep_duration_yest","oura_sleep_awake_yest","oura_sleep_light_yest","oura_sleep_rem_yest","oura_sleep_deep_yest","oura_sleep_breath_average_yest","oura_sleep_temperature_deviation_yest","oura_sleep_rmssd","oura_sleep_morning_rmssd","oura_sleep_rmssd_class","oura_sleep_rmssd_baseline","oura_sleep_rmssd_dev","oura_sleep_dev_sign"
1,"2023-01-08",0,11,39.2,36.31,33.7,45.0,36.1,33.1,32.44,76,71.79,92,67,70,65.63,42,46.1,43,5666,44,92,2,2.2,60.22,145.1107820123434,-38.04885392077267,80,0,8051,0,"Ride","0","Swim","0",76.21,68.05,83.66,-8.16,2815,255,119,130,12,98,15.67,3.49,0.36,94.04,286,1650,879,46,151,58,18,60,41,4,90,36,5,4,3,30,54,14,5,3,1,1,12.0,30.4,21.7,14.8,68.3,0.0,156.2,9.3,1011.5,0.78,69.7,68100,22,70,69.68,63.71,54.18,28020,2700,15000,4320,6000,15,-0.09,69,67,"70",54.16740653664817,27.382875444325556,1
1,"2023-01-07",6,11,47.1,34.84,48.9,58.6,33.1,32.6,30.62,73,69.69,82,70,67,63.68,38,45.7,39,5716,32,33,2,1.9,69.89,145.11050934903324,-38.04837447591126,147,12,8888,1212,"Ride","0","Swim","0",75.57,67.75,85.49,-7.82,2058,226,91,84,26,104,17.5,2.73,0.04,81.57,232,790,1036,33,109,84,17,25,49,4,31,49,3,16,7,19,42,43,3,1,0,0,12.3,28.7,20.5,13.8,67.8,0.0,119.8,12.0,1012.9,1.68,69.9,67720,21.9,83,70.01,62.83,53.81,27900,3180,13290,4500,6930,15.125,-0.11,70,71,"70",54.16169394775949,29.2426342269077,1
1,"2023-01-06",5,11,24.9,28.73,15.2,31.2,24.3,13.9,29.38,67,67.99,61,82,57,61.93,41,47.4,44,10641,24,46,1,29.2,81.21,145.11244598776102,-38.04829677566886,28,0,5346,0,"Ride","0","0","0",63.68,65.82,54.74,2.14,1836,157,70,98,10,83,13.26,2.6,0.06,76.85,337,763,736,65,44,48,9,34,27,6,52,40,3,5,2,46,6,31,2,1,0,0,13.3,24.6,18.5,11.1,64.6,0.0,120.0,21.3,1016.0,1.28,69.6,68290,22.1,65,70.02,61.63,53.42,29460,2820,13710,4830,8100,15.125,-0.04,83,82,"80",54.155981358870804,53.261002602816866,1
1,"2023-01-05",4,11,30.6,30.66,16.9,34.6,42.5,42.4,31.93,66,68.31,56,70,72,64.53,40,46.8,43,19401,1,57,1,22.8,89.88,145.1124474965036,-38.04831974208355,58,0,3398,0,"0","Run","0","0",69.62,66.74,68.11,-2.88,1262,133,63,55,11,27,14.88,2.89,0.09,80.28,69,813,380,5,88,40,3,39,21,4,33,18,0,5,6,5,6,16,2,0,0,0,14.8,21.3,17.8,12.6,72.3,0.021,156.3,18.3,1014.5,1.03,69.1,69140,22.3,61,63.53,58.07,52.7,28620,2460,12240,5940,7980,15,-0.19,65,66,"70",54.150268769982105,20.03633864885336,1
1,"2023-01-04",3,11,28.5,30.72,19.2,44.5,24.8,26.7,26.66,67,69.39,66,75,59,60.59,41,46.0,43,18648,1,64,1,12.6,101.05,145.131276268512,-38.046990875154734,76,0,3826,0,"0","Run","0","0",71.55,66.96,73.17,-4.59,2469,197,83,139,16,86,16.82,3.34,0.13,88.92,69,1018,1382,5,114,78,3,30,50,4,48,87,0,11,5,5,60,21,3,0,0,0,15.8,17.1,16.4,10.7,69.2,0.036,194.7,28.3,1011.5,1.03,69.5,68440,22.1,79,62.8,56.92,52.4,29100,4920,15180,4230,4770,15.125,-0.08,61,62,"60",54.14455618109342,12.661372264235885,1
1,"2023-01-03",2,11,31.2,31.84,23.5,40.2,28.1,31.9,27.57,70,70.65,79,70,60,61.24,41,48.3,44,20278,2,57,1,24.2,115.79,145.1123738195747,-38.048278000205755,38,0,3464,0,"0","Run","0","0",70.81,66.74,71.75,-4.07,2075,227,77,89,12,85,17.23,3.51,0.2,91.88,69,1092,914,5,136,86,3,31,43,4,49,36,0,7,5,5,50,30,3,1,0,0,15.6,17.7,16.6,13.3,81.0,0.273,186.6,16.2,1008.2,0.91,69.4,68630,22.2,68,63.69,56.24,52.19,28560,3480,12330,3450,9300,15.25,0.02,79,75,"80",54.138843592204736,45.92110720919598,1
1,"2023-01-02",1,11,29.7,32.16,37.6,31.5,23.8,26.4,27.32,72,71.2,94,64,58,62.06,39,50.7,45,4774,34,70,1,41,131.05,145.1124213449657,-38.04828470572829,89,0,6408,0,"Ride","0","0","0",76.28,67.44,88.62,-8.84,3082,252,115,169,20,101,19.85,3.77,0.3,99.31,910,669,1503,88,45,119,49,28,38,41,43,85,7,6,7,51,24,26,4,1,0,0,18.0,31.4,25.1,18.2,66.8,0.128,171.4,21.6,1006.3,1.47,69.5,68370,22.1,52,56.04,52.44,51.54,28500,3540,12270,4590,8100,15.625,0.09,68,67,"70",54.13313100331604,25.616233052979183,1
1,"2023-01-01",0,11,40.6,33.38,64.3,45.6,21.9,27.6,29.07,81,70.78,109,68,65,63.88,43,57.0,45,2966,54,122,1,36.6,146.05,145.11243836022913,-38.04828747175634,158,0,9310,0,"Ride","0","0","0",74.16,66.91,88.43,-7.25,2636,220,102,144,24,75,19.78,3.65,0.45,91.47,211,967,1458,15,92,113,20,40,42,8,51,85,1,13,10,13,35,27,4,1,1,1,17.5,31.8,24.8,18.9,72.3,0.0,118.7,7.0,1010.5,0.61,69.6,68320,22.1,41,50.06,49.85,51.13,23820,2760,11490,4470,5100,15.625,0.12,52,53,"50",54.12741841442735,-3.930389582112976,-1.0
1,"2022-12-31",6,11,27.4,29.76,20.4,26.9,35.8,51.0,32.66,60,65.51,56,59,65,63.45,43,47.8,44,5359,0,1,0,23.4,164.28,145.1124417129904,-38.04831253364682,0,0,0,0,"0","0","0","0",60.19,64.69,53.65,4.5,2465,165,76,115,15,62,17.67,3.48,0.17,86.21,136,838,1491,10,88,67,6,25,45,8,45,62,0,12,3,10,31,21,4,2,0,0,12.8,23.1,15.8,13.1,84.8,0.0,130.2,9.0,1015.4,0.48,69.6,68320,22.1,62,49.09,49.5,51.11,30300,3870,13860,5160,7410,14.625,-0.09,41,41,"40",54.12170582553867,-24.244811994353043,-1.0
1,"2022-12-30",5,11,27.9,30.96,27.6,22.7,32.0,26.4,31.07,69,68.12,80,64,63,62.46,45,50.2,46,15896,1,61,1,23.4,164.28,145.1124417129904,-38.04831253364682,88,0,3509,0,"0","Run","0","0",70.22,66.27,80.48,-3.95,2079,161,89,109,25,86,19.0,3.21,0.26,91.31,193,1213,673,11,112,38,19,54,16,8,62,39,0,22,3,10,62,14,3,1,0,0,12.8,23.1,15.8,13.1,84.8,0.0,130.2,9.0,1015.4,0.48,70,67650,21.8,49,53.14,50.91,51.36,28500,1650,16800,4620,5430,15.125,-0.03,62,63,"60",54.11599323664997,14.568718583567636,1
1,"2022-12-29",4,11,27.1,32.48,22.8,30.1,27.2,35.7,30.62,66,67.68,78,62,58,62.05,43,49.8,45,12984,0,63,1,23.6,187.75,145.11244506575167,-38.048326782882214,62,0,3904,0,"0","Run","0","0",67.26,65.74,76.71,-1.52,2090,153,84,133,14,51,16.0,3.32,0.39,92.47,193,1437,460,11,75,67,19,56,9,8,97,28,0,14,0,10,19,22,4,2,0,0,15.3,19.9,17.5,9.7,60.8,0.0,162.5,18.9,1017.8,0.91,69.7,68160,22,59,48.71,49.06,51.1,29340,2790,15150,5340,6060,15,-0.08,49,50,"50",54.110280647761286,-9.444195421989027,-1.0
1,"2022-12-28",3,11,38.8,35.15,29.2,52.5,33.0,26.5,32.34,66,68.72,61,72,65,64.32,45,50.5,46,5619,2,3,1,33,215.1,145.3406065888703,-38.54321915656328,131,0,7544,0,"VirtualRide","0","0","0",68.14,65.83,84.07,-2.31,2984,276,127,156,12,88,17.0,2.98,0.59,96.7,765,1050,1169,105,86,85,31,35,61,26,74,56,2,6,4,64,21,3,3,0,1,1,26.9,30.0,27.6,23.7,79.3,3.817,223.5,4.3,1008.0,0.63,69.4,68580,22.1,49,48.56,49.07,51.15,29160,3810,15390,5850,4110,15.25,-0.08,59,60,"60",54.1045680588726,9.048093565409394,1
1,"2022-12-27",2,11,33.1,33.34,27.4,38.8,31.1,25.0,32.01,73,70.02,83,71,65,63.78,46,56.7,48,17786,5,47,1,54.2,245.43,145.3406065888703,-38.54321915656328,83,0,2731,0,"0","Run","0","0",57.67,64.24,60.61,6.57,2387,232,71,146,12,121,19.5,2.97,0.38,81.56,348,1421,618,12,136,84,24,35,12,26,82,38,0,9,3,11,80,30,3,0,0,0,23.1,32.3,28.5,21.3,66.8,0.0,182.5,6.8,1017.8,0.7,69.3,68700,22.2,25,43.34,47.42,50.96,30420,3420,17130,5790,4080,15.625,0.15,49,49,"50",54.0988554699839,-9.425070873843055,-1.0
1,"2022-12-26",1,11,32.4,33.44,24.3,40.4,31.0,40.8,32.44,73,68.42,81,73,65,63.07,46,52.2,47,24402,0,58,1,23.2,277.29,145.11239603161812,-38.04827908985317,42,0,3425,0,"0","Run","0","0",53.45,63.78,49.42,10.33,1975,303,59,69,18,204,23.25,2.95,0.57,86.83,610,1110,255,76,185,42,37,14,8,19,42,8,7,9,2,57,136,11,2,1,0,0,15.6,23.8,18.1,15.5,85.2,0.0,176.0,5.6,1016.6,0.69,69.2,68930,22.3,33,40.51,47.16,51.01,24840,1650,14610,3390,5190,15.375,-0.22,25,27,"30",54.09314288109522,-53.783421209313495,-1.0
1,"2022-12-25",0,11,45.0,33.96,40.5,54.8,34.9,45.7,33.13,75,66.1,91,68,64,62.34,40,48.2,43,4191,11,78,1,25.4,319.62,145.1123608276248,-38.048077672719955,123,0,6381,0,"Ride","0","0","0",55.35,64.31,53.13,8.96,3155,283,96,186,24,117,25.88,3.43,0.86,100.75,615,1407,1133,69,143,71,22,30,44,28,91,67,0,14,10,38,62,17,3,0,1,1,11.6,29.7,20.7,14.6,70.7,0.0,150.7,9.4,1013.0,0.95,69.2,68930,22.3,65,48.26,50.85,51.64,27180,2520,13920,4920,5820,14.75,-0.04,33,34,"30",54.08743029220652,-38.987672696376954,-1.0
1,"2022-12-24",6,11,27.5,28.46,22.2,22.0,38.9,28.6,32.26,60,61.83,57,58,65,61.5,41,48.0,45,7661,0,0,0,24,368.63,145.11237599886954,-38.04832602851093,0,0,0,0,"0","0","0","0",44.08,62.88,18.19,18.8,2695,246,93,148,18,82,26.82,3.64,0.79,103.12,629,376,1690,47,44,155,26,13,54,35,18,95,7,6,5,14,33,35,4,1,1,1,14.6,22.2,17.7,13.2,75.5,0.013,203.0,11.8,1011.1,1.15,69.2,68880,22.2,51,55.89,53.82,52.1,30000,1860,17820,4830,5490,14.375,-0.09,65,64,"70",54.081717703317835,20.18849023357175,1
1,"2022-12-23",5,11,26.9,28.95,26.7,25.4,28.7,27.4,28.92,58,62.84,60,56,59,59.98,43,48.0,44,3156,0,0,0,24,368.63,145.11237599886954,-38.04832602851093,0,0,0,0,"0","0","0","0",51.43,64.42,27.29,12.99,2303,252,79,99,25,86,31.23,3.46,0.68,108.18,1046,360,897,104,40,108,42,15,22,49,15,35,13,7,5,54,28,4,4,1,1,1,14.9,23.6,19.1,16.6,86.5,0.004,249.4,10.4,1009.8,1.16,69.5,68460,22.1,64,51.33,51.96,51.78,29580,3990,13080,5100,7410,14.125,0.1,51,52,"50",54.07600511442915,-5.688299473898041,-1.0
1,"2022-12-22",4,11,27.7,29.98,23.1,34.1,21.3,NULL,29.03,60,65.13,58,63,55,60.59,44,49.4,48,3096,0,1,0,24,368.63,145.11237599886954,-38.04832602851093,0,0,0,0,"0","0","0","0",59.99,65.99,40.93,6.0,2640,307,97,123,23,65,34.34,3.19,0.52,122.77,299,917,1424,50,74,183,9,24,64,8,61,54,2,5,16,43,20,2,4,0,1,1,15.9,26.3,19.7,15.6,78.4,0.363,163.0,7.3,1009.7,1.26,69.1,69230,22.4,55,51.5,52.12,51.8,28860,2190,15720,5730,5220,14.75,0.06,64,68,"60",54.07029252554045,18.364441934116012,1
1,"2022-12-21",3,11,36.2,31.11,37.9,33.2,38.3,36.9,32.88,69,67.65,82,61,63,63.52,44,49.7,46,16046,3,62,1,24,368.63,145.11237599886954,-38.04832602851093,44,0,3830,0,"0","Run","0","0",69.99,67.6,61.39,-2.39,3255,242,159,187,34,107,40.01,2.79,0.29,135.65,1346,386,1523,124,33,85,66,18,75,65,21,101,18,6,10,59,24,24,3,0,0,0,9.5,27.8,19.1,12.6,69.8,0.0,154.6,9.9,1013.3,2.42,69.6,68230,22,1,45.25,50.14,51.5,1,1,1,1,1,1,1,55,57,"60",54.06457993665177,1.7301901992844058,1
1,"2022-12-20",2,11,27.6,28.57,23.9,30.3,26.5,24.0,30.15,66,67.19,75,59,62,63.64,42,45.6,43,19817,2,62,1,23.2,426.04,145.11241153813899,-38.04831890389323,53,0,3706,0,"0","Run","0","0",74.32,68.17,70.09,-6.15,3411,276,117,203,39,127,43.02,2.69,0.43,123.98,316,1547,1548,50,119,107,23,59,35,10,96,97,6,23,10,46,58,23,3,0,1,1,8.3,25.8,17.1,10.7,69.0,0.0,119.1,14.0,1019.6,2.28,69.6,68230,22,67,40.38,49.33,51.42,23940,1830,13170,3720,5220,14.875,-0.05,NULL,NULL,NULL,NULL,NULL,NULL
1,"2022-12-19",1,11,26.1,29.07,19.2,29.7,28.0,36.5,31.97,66,68.02,73,62,62,64.44,44,46.8,43,19279,0,59,1,23.6,493.15,145.1123539544642,-38.04821211844683,45,0,3397,0,"0","Run","0","0",77.87,68.54,78.63,-9.33,3012,249,156,158,31,109,45.02,2.53,0.14,127.47,195,1809,1008,11,138,100,19,75,62,8,110,40,0,23,8,10,75,24,2,0,0,0,10.4,24.7,17.0,10.4,67.8,0.0,129.3,14.7,1022.8,1.5,69.6,68170,22,65,60.57,57.55,52.67,26700,3390,14640,2220,6450,15.25,0.13,67,67,"70",54.053154758874385,23.95206218560262,1
1,"2022-12-18",0,11,27.6,30.56,33.7,22.3,29.3,24.9,33.96,69,69.23,84,58,63,65.51,42,49.0,45,20556,2,84,1,24.8,571.37,145.1123738195747,-38.04831488057971,86,0,4923,0,"0","Run","0","0",83.34,69.12,95.45,-14.22,2412,225,138,122,35,114,52.03,2.79,0.22,113.21,395,814,1203,80,55,90,23,42,73,6,50,66,10,8,17,71,28,15,2,0,0,0,12.1,22.0,16.4,9.7,66.2,0.0,119.3,23.4,1022.8,0.99,69.6,68320,22.1,52,57.36,55.98,52.32,26940,1620,14310,4140,6870,15.125,-0.07,65,64,"70",54.0474421699857,20.26471076201384,1
1,"2022-12-17",6,11,40.5,32.04,25.0,58.6,41.8,33.9,36.26,78,69.53,72,97,67,66.54,39,45.0,41,6423,43,108,1,27.6,662.42,145.11238429695368,-38.04827766492963,206,0,9134,0,"Ride","0","0","0",82.9,68.7,100.17,-14.2,2308,304,116,74,60,104,60.55,3.19,0.32,100.82,248,516,1544,24,102,178,20,19,77,8,9,57,2,43,15,17,43,44,3,1,0,0,13.7,20.5,18.3,10.1,59.2,0.0,128.8,19.5,1022.4,0.78,69.6,68320,22.1,70,53.53,54.47,52.01,31200,5160,10980,5040,10020,14.375,-0.07,52,50,"50",54.041729581097016,-3.778061133356439,-1.0
1,"2022-12-16",5,11,21.8,27.82,15.5,26.3,23.8,21.3,33.51,59,65.34,59,62,58,66.52,39,54.6,43,13006,22,1,1,1593,768.18,146.45476612262428,-37.14568977244198,7,0,3402,0,"0","0","0","0",62.39,65.36,47.26,2.97,2746,297,94,105,93,61,60.82,3.28,0.48,93.23,433,2313,0,45,252,0,14,80,0,23,82,0,3,90,0,32,29,0,4,2,0,0,-1.9,3.8,-0.3,-2.7,84.5,0.0,159.9,9.2,1016.3,0.48,69.4,68520,22.1,30,54.3,54.89,52.01,23160,1620,11550,5580,4410,15.75,-0.03,70,72,"70",54.03601699220832,29.54322671505118,1
1,"2022-12-15",4,11,33.6,30.82,22.5,30.1,48.7,37.8,38.35,70,68.27,65,62,84,70.91,44,49.9,46,23601,25,87,2,1644,630.77,146.45490350201726,-37.14565188623965,67,59,7527,4223,"0","Run","0","0",71.62,66.78,67.39,-4.84,2891,281,76,123,68,106,44.74,2.92,0.73,92.84,138,1165,1588,10,98,173,6,26,44,8,50,65,0,17,51,10,38,58,3,1,1,1,-1.3,7.9,2.5,-2.7,71.4,0.0,178.3,12.6,1014.2,0.95,69.4,68520,22.1,45,46.45,52.37,51.58,27600,2640,12930,5220,6810,15.375,0.19,30,32,"30",54.03030440331963,-44.47560432741742,-1.0
1,"2022-12-14",3,11,30.5,29.43,23.7,32.4,32.7,37.6,33.19,69,67.28,79,62,67,64.25,45,42.8,40,19350,17,71,2,1600.2,461.98,146.46188688464463,-37.15012111701071,69,3,4895,1316,"0","Run","0","0",72.39,66.77,67.59,-5.62,2609,269,92,124,30,107,33.11,2.89,0.59,101.26,195,1245,1169,11,144,114,19,46,27,8,55,61,0,20,10,10,30,67,3,1,1,1,-1.6,13.4,7.1,3.6,78.8,0.922,232.0,21.9,1012.1,2.32,69.4,68520,22.1,70,54.68,56.1,52.1,28260,2550,13680,3750,8280,14.5,0.1,45,51,"50",54.02459181443095,-16.70459972271427,-1.0
1,"2022-12-13",2,11,26.2,28.89,27.6,28.8,22.3,20.7,33.44,66,66.25,77,60,59,62.7,43,50.8,47,18487,3,58,1,25.2,272.37,145.11242863722146,-38.048380091786385,59,0,3463,0,"0","Run","0","0",72.96,66.72,66.88,-6.24,2410,264,96,108,40,77,34.66,2.83,0.38,105.88,355,991,1064,51,46,167,21,46,29,8,70,30,5,7,28,35,7,35,3,0,0,0,11.0,16.7,13.6,6.6,63.7,0.289,279.3,28.2,1008.4,1.08,69.4,68520,22.1,47,59.52,57.94,52.27,22140,3750,10620,2730,5040,14.875,0.03,70,74,"70",54.01887922554225,29.58432496855886,1
1,"2022-12-12",1,11,29.3,30.24,12.8,21.2,53.6,48.9,39.01,61,66.59,52,58,72,64.45,35,50.7,45,6603,0,2,1,33,313.54,145.1124149747193,-38.04818294942379,42,42,4056,4056,"VirtualRide","0","0","0",75.28,66.91,70.82,-8.37,2796,322,116,118,43,86,31.99,2.74,0.58,110.83,381,1157,1258,57,106,159,9,66,41,13,54,51,3,11,29,36,25,25,2,0,0,0,26.8,27.6,27.2,23.1,78.2,0.017,168.8,7.1,1008.4,1.01,69,69280,22.4,46,54.27,55.94,51.84,24060,1410,14010,3870,4770,15.375,-0.11,47,46,"50",54.013166636653565,-12.984179734972992,-1.0
1,"2022-12-11",0,11,31.2,30.74,18.3,41.8,33.9,27.3,31.7,73,69.51,74,84,63,60.86,38,46.0,42,3365,50,82,1,40.8,360.28,145.1124149747193,-38.04818294942379,89,0,8156,0,"Ride","0","0","0",80.83,67.51,85.23,-13.32,2329,252,90,107,26,60,26.49,3.11,0.87,108.24,923,1254,152,108,116,28,40,41,9,38,68,1,4,13,9,46,14,0,2,0,0,0,20.8,28.1,25.5,13.0,46.4,0.0,159.7,25.6,1002.9,1.99,68.6,70000,22.6,64,57.91,57.42,51.96,24480,2700,12690,3750,5340,14.125,-0.13,46,49,"50",54.00745404776488,-14.826571977792153,-1.0
1,"2022-12-10",6,11,37.0,30.51,31.3,44.9,33.8,26.2,30.6,74,67.7,85,74,60,59.99,37,46.0,43,3311,22,105,1,36,413.5,145.1123796030879,-38.04827380925417,132,0,8926,0,"Ride","0","0","0",79.47,66.99,83.34,-12.48,3039,260,109,165,33,78,26.73,3.67,1.3,117.36,300,1708,1031,38,147,75,20,52,37,8,101,56,3,22,8,24,52,2,4,1,2,1,10.4,23.4,17.4,11.2,68.0,0.0,252.4,5.1,1015.7,1.34,69,69320,22.4,72,63.86,59.33,52.11,31800,4260,16140,4710,6690,14.75,0.13,64,64,"60",54.00174145887618,18.514696509811202,1
1,"2022-12-09",5,11,32.9,27.26,36.5,31.5,31.6,10.2,29.0,66,64.75,80,60,58,60.08,38,47.4,43,18579,2,70,1,1637.8,476.38,146.45481130108237,-37.145680636167526,77,0,4252,0,"0","Run","0","0",70.71,65.41,59.02,-5.3,3380,329,141,159,21,103,23.6,3.5,0.95,121.53,138,2035,1207,10,216,103,6,65,70,8,101,50,0,10,11,10,74,19,4,1,1,1,-2.4,2.2,-1.3,-3.9,83.2,0.0,181.1,8.6,1016.7,0.32,68.6,69910,22.6,66,63.79,58.55,51.82,28320,2580,12540,4380,8820,14.625,0,72,74,"70",53.9960288699875,33.343139313749816,1
1,"2022-12-08",4,11,21.8,24.45,15.7,21.6,29.1,31.8,27.7,60,63.97,59,57,64,60.88,38,48.7,47,15494,53,3,2,1595.6,282.91,146.45477861166,-37.14578691869974,13,7,7653,4249,"0","0","0","0",69.67,65.12,50.03,-4.55,2626,244,83,138,21,121,24.9,3.25,0.92,111.8,284,1136,1206,32,100,112,8,45,30,13,59,66,3,8,10,18,39,64,3,0,1,1,-3.2,4.2,0.8,-3.9,72.3,0.147,213.9,16.9,1013.6,1.64,68.3,70470,22.8,49,59.69,56.31,51.32,34500,6090,18000,6120,4290,14.875,-0.11,66,73,"70",53.9903162810988,22.24414403570666,1
1,"2022-12-07",3,11,23.3,25.76,14.0,25.4,28.0,23.5,26.99,64,66.09,72,58,63,59.24,37,53.1,45,19790,1,64,1,20.6,64.22,145.11244825087488,-38.0482775811106,36,0,3782,0,"0","Run","0","0",79.11,66.39,68.54,-12.72,3822,501,105,156,35,173,26.85,3.38,0.88,126.2,729,2340,753,114,280,107,26,66,13,22,104,30,16,11,8,47,60,66,4,1,0,0,10.2,17.5,12.1,9.8,86.2,0.0,180.5,6.4,1004.9,0.89,68.3,70470,22.8,51,56.54,54.69,50.97,25140,1830,15570,3210,4530,15.125,-0.04,49,53,"50",53.984603692210115,-9.23338017007502,-1.0
1,"2022-12-06",2,11,25.2,27.01,17.5,23.4,30.4,35.8,26.47,62,66.98,72,58,57,57.51,38,43.6,41,17790,1,61,1,20.6,71.49,145.1124160643667,-38.04832024499774,44,0,3762,0,"0","Run","0","0",86.29,67.13,84.8,-19.16,3017,237,152,119,18,63,22.78,3.07,1.33,136.8,298,1148,1571,50,66,121,8,69,75,8,66,45,5,6,7,35,8,20,3,1,2,2,12.5,20.2,16.0,10.7,71.8,0.0,167.7,14.9,1010.0,1.82,68.3,70470,22.8,92,60.31,55.64,51.01,29460,3120,17610,2850,5880,14.25,-0.06,51,53,"50",53.97889110332143,-5.518622265914116,-1.0
1,"2022-12-05",1,11,10.8,27.9,13.2,8.8,10.9,10.6,24.51,58,69.37,71,51,50,57.8,36,54.0,42,7618,36,22,1,33,79.97,145.1123433932662,-38.04826500825584,22,0,3517,0,"0","0","Swim","0",93.33,67.7,105.2,-25.63,3263,308,115,159,19,67,25.17,3.11,0.99,129.2,618,1804,841,80,164,64,10,73,32,28,91,40,0,14,5,47,20,0,4,0,1,1,14.3,21.5,16.3,12.6,78.8,0.121,224.8,28.2,1010.1,2.22,68.9,69460,22.4,45,64.96,56.41,51.01,23940,2190,11670,4230,5850,15.75,0.01,92,93,"90",53.97317851443273,70.45503439342318,1
1,"2022-12-04",0,11,38.3,36.45,57.5,37.8,26.6,22.6,31.34,81,75.29,109,65,59,61.84,43,48.9,44,2314,51,96,1,32.8,87.79,145.1123433932662,-38.04826500825584,205,0,8397,0,"Ride","0","0","0",105.21,68.81,146.8,-36.4,3613,335,159,172,38,103,28.25,2.66,0.98,136.3,1250,1246,1117,137,99,99,57,37,65,46,79,47,15,14,9,22,41,40,3,0,1,1,16.6,31.6,24.6,15.9,61.8,0.0,163.3,13.9,1009.4,2.9,69.1,69140,22.3,63,51.45,50.49,50.02,22080,2280,12480,3570,3750,15.625,-0.2,45,48,"50",53.96746592554405,-16.616429494606933,-1.0
1,"2022-12-03",6,11,41.4,35.54,32.3,52.9,31.4,30.0,33.7,80,72.41,104,70,64,63.17,43,46.4,43,5525,29,112,1,35.8,96.96,145.11240382678807,-38.04820013232529,220,0,8355,0,"Ride","0","0","0",88.59,65.49,117.7,-23.1,3270,254,157,172,25,98,23.38,2.49,0.98,124.96,223,1722,1325,29,126,99,17,75,65,4,102,66,5,13,7,21,56,21,3,1,1,1,11.8,29.0,20.9,16.0,76.3,0.0,207.0,8.8,1014.3,1.28,69.5,68490,22.1,59,54.67,51.4,50.14,32340,2010,18120,5580,6630,14.875,-0.07,63,63,"60",53.96175333665536,16.74935691388126,1
1,"2022-12-02",5,11,34.9,32.59,23.8,38.1,36.7,53.7,34.87,69,68.8,80,63,62,62.94,47,46.3,42,16956,2,57,1,24,107.14,145.11243525892496,-38.04831094108522,68,0,3476,0,"0","Run","0","0",66.7,61.73,66.55,-4.97,2716,201,111,151,24,34,22.57,2.23,0.97,108.94,195,1510,1011,11,126,64,19,40,52,8,100,43,0,23,1,10,21,3,2,0,1,1,10.3,22.7,16.6,12.8,79.3,0.0,188.8,9.7,1016.8,1.37,69.6,68200,22,69,50.51,49.47,49.82,24780,2070,12930,3510,6270,14.75,0,59,58,"60",53.956040747766664,9.348275341055514,1
1,"2022-12-01",4,11,31.9,31.44,22.3,31.8,39.5,35.5,33.97,71,68.89,81,66,66,63.45,44,50.2,47,17996,2,57,1,24.2,121.0,145.1123457401991,-38.04819853976369,84,0,3542,0,"0","Run","0","0",66.48,61.57,65.83,-4.91,3429,183,134,224,20,45,21.85,2.35,0.95,107.91,640,1312,1477,54,58,71,24,43,67,40,102,82,8,7,5,34,7,4,3,1,1,1,12.0,18.7,15.7,11.2,75.2,0.0,171.8,16.7,1018.1,0.69,69.4,68560,22.1,1,46.26,47.88,49.6,1,1,1,1,1,1,1,69,70,"70",53.95032815887798,27.89542224247893,1
